item,itemLabel,startDate,endDate,psid
Q1534851,Pieter De Crem,2018-12-09,2020-10-01,Q1534851-A96A51A0-A6DE-404E-B1A4-083F0D505BB1
Q15992,Patrick Dewael,2003-07-12,2008-12-22,Q15992-9DBA6D0B-E7C6-48A6-B9EA-6DF9AAC40C6E
Q1865725,Jan Jambon,2014-10-11,2018-12-09,Q1865725-692F0AE8-003F-4D88-AA4F-D5310D8B1BBF
Q212717,"Melchior Wathelet, Jr.",2014-07-22,2014-10-11,Q212717-C331F239-A479-4B65-BD64-B5B2E41F6E92
Q446756,Joëlle Milquet,2011-12-06,2014-07-22,Q446756-DA67A15F-E74C-4412-9841-F0E3C6614A0E
Q454893,Annemie Turtelboom,2009-07-17,2011-12-06,Q454893-8CD6B6BC-CB9D-4D1E-8846-FFCAFF38A21C
Q936465,Guido De Padt,2008-12-30,2009-07-17,Q936465-714542EB-7827-4BD1-B302-830E8C061196
Q99767918,Annelies Verlinden,2020-10-01,,Q99767918-39810AEE-C6B6-468A-97C1-B4BDD6FCC5EC
