item,itemLabel,position,positionLabel,startDate,endDate,source,sourceDate,psid
Q17177127,Pierre-Yves Dermagne,Q108067609,Minister of the Economy and Employment,2020-10-01,,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,2021-08-13,Q17177127-1F79272E-212A-4969-A007-1B3E5166B163
Q17177127,Pierre-Yves Dermagne,Q87885285,Deputy Prime Minister,2020-10-01,,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,2021-08-13,Q17177127-B520D18A-9EAE-4EF7-B63D-58FEC44CC614
Q17428148,Petra De Sutter,Q87885285,Deputy Prime Minister,2020-10-01,,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,2021-08-13,Q17428148-3208100f-4401-53f1-1fb5-f1610763e03c
Q17428148,Petra De Sutter,Q100156280,"Minister of Public Administration, Public Enterprises, Telecommunication and the Postal Services",2020-10-01,,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,2021-08-13,Q17428148-a4e3158a-4c58-d184-fd9c-f4cdb4cd294e
Q186931,Frank Vandenbroucke,Q87885285,Deputy Prime Minister,2020-10-01,,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,2021-08-13,Q186931-035E2915-F49D-4C13-835A-5FC511246C6A
Q186931,Frank Vandenbroucke,Q25712502,Minister of Social Affairs and Public Health,2020-10-01,,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,2021-08-13,Q186931-CE5FF493-D2F4-4BB3-8A47-00B8B29A1824
Q2613060,Tinne Van der Straeten,Q6866882,Minister of Energy,2020-10-01,,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,2021-08-13,Q2613060-704755a9-4278-e63d-d6ee-a08ea0e2e9db
Q2757876,Meryame Kitir,Q112768892,"Minister of Development Cooperation, in charge of Major Cities",2020-10-01,,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,2021-08-13,Q2757876-597DD9AE-5BE3-485F-84AD-7819EF6D7F80
Q27826608,Vincent Van Peteghem,Q87885285,Deputy Prime Minister,2020-10-01,,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,2021-08-13,Q27826608-3E68637D-D816-40FD-981D-464B534A31A8
Q27826608,Vincent Van Peteghem,Q2242323,"Minister of Finance, in charge of the Coordination of the Fight against Fraud and in charge of the National Lottery",2020-10-01,,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,2022-07-05,Q27826608-FD749A1D-81DC-4148-A539-09DD004ABB26
Q3017667,David Clarinval,Q108067564,"Minister for the Self-Employed, SMEs and Agriculture, Institutional Reforms and Democratic Renewal",2020-10-01,,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,2022-07-19,Q3017667-1175BBAA-09A0-46BF-A52D-A60C3994F4A6
Q3017667,David Clarinval,Q87885285,Deputy Prime Minister,2022-07-15,,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,2022-07-19,Q3017667-38267ee8-48f5-6cc9-df0e-ed202fdf6910
Q3102773,Georges Gilkinet,Q6866254,Minister of Mobility,2020-10-01,,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,2021-08-13,Q3102773-38D6E9A8-E810-4862-ADCB-47EE9B95E977
Q3102773,Georges Gilkinet,Q87885285,Deputy Prime Minister,2020-10-01,,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,2021-08-13,Q3102773-658EC979-6D87-4B28-A5AF-4732DE8C5F85
Q3125551,Hadja Lahbib,Q1670832,Minister of Foreign Affairs,2022-07-15,,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,2022-07-22,Q3125551-02EE9C63-528D-45C6-8667-01766EA0B95E
Q3125551,Hadja Lahbib,Q113152724,Minister of Foreign Trade,2022-07-15,,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,2022-07-22,Q3125551-36990e6d-4e6c-15e9-2ad3-41b8b5b4fde2
Q3125551,Hadja Lahbib,Q112994659,Minister of European Affairs,2022-07-15,,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,2022-07-22,Q3125551-750d58c7-45b0-d94d-1977-66fee8948ace
Q3193292,Karine Lalieux,Q107465300,"Minister of Pensions and Social Integration, in charge of Persons with Disabilities, Combating Poverty and Beliris",2020-10-01,,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,2021-08-13,Q3193292-59312e53-4131-696a-c795-ce0d007ea677
Q3574660,Zakia Khattabi,Q108067577,"Minister of the Climate, the Environment, Sustainable Development and Green Deal",2020-10-01,,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,2021-08-13,Q3574660-EE5CADC4-6BF0-4A17-AAD7-1BD802456966
Q476596,Alexander De Croo,Q213107,Prime Minister,2020-10-01,,https://www.belgium.be/en/about_belgium/government/federal_authorities/federal_government/composition_government,2021-08-13,Q476596-5571f16c-49cf-a25a-ca45-9f63a9fc7017
