id,name,relationship,relative,relativename
Q448224,Laurette Onkelinx,father,Q3098799,Gaston Onkelinx
Q448224,Laurette Onkelinx,sibling,Q2830141,Alain Onkelinx
Q448224,Laurette Onkelinx,spouse,Q691421,Marc Uyttendaele
Q448454,Freya Van den Bossche,father,Q1110978,Luc Van den Bossche
Q451040,Eric Van Rompuy,father,Q59544808,Vic Van Rompuy
Q451040,Eric Van Rompuy,sibling,Q1266784,Tine Van Rompuy
Q451040,Eric Van Rompuy,sibling,Q12983,Herman Van Rompuy
Q451040,Eric Van Rompuy,sibling,Q62090714,Anita Van Rompuy
Q469352,Louis Michel,child,Q2218957,Mathieu Michel
Q469352,Louis Michel,child,Q950958,Charles Michel
Q476596,Alexander De Croo,father,Q1351926,Herman De Croo
Q5109850,Christian Leysen,father,Q2411177,André Leysen
Q5109850,Christian Leysen,sibling,Q3525355,Thomas Leysen
Q57078071,Sarah Schlitz,relative,Q2220634,Henri Schlitz
Q586083,Antoine Duquesne,spouse,Q1861021,Anne-Marie Duquesne-Bourguignont
Q64210693,Jos D'Haese,father,Q67083896,Lebuïn D’Haese
Q64210693,Jos D'Haese,mother,Q2604859,Mie Branders
Q64222331,Dieter Van Besien,sibling,Q1810966,Wouter Van Besien
Q64667390,Thierry Witsel,child,Q151838,Axel Witsel
Q64686783,Jonathan de Patoul,father,Q3479580,Serge de Patoul
Q64686920,Sofie Merckx,father,Q2172830,Kris Merckx
Q67656421,Laurent Léonard,father,Q3167740,Jean-Marie Léonard
Q67656469,Nicolas Janssen,father,Q5217673,Daniel Janssen
Q677342,Armand De Decker,father,Q3264786,Luc De Decker
Q678494,Olivier Maingain,child,Q17350755,Fabian Maingain
Q700152,Prince Laurent of Belgium,child,Q2051575,Princess Louise of Belgium
Q700152,Prince Laurent of Belgium,child,Q2103696,Prince Aymeric of Belgium
Q700152,Prince Laurent of Belgium,child,Q3356294,Prince Nicolas of Belgium
Q700152,Prince Laurent of Belgium,father,Q3911,Albert II of Belgium
Q700152,Prince Laurent of Belgium,mother,Q31129,Queen Paola of Belgium
Q700152,Prince Laurent of Belgium,sibling,Q155004,Philippe I of Belgium
Q700152,Prince Laurent of Belgium,sibling,Q170194,"Princess Astrid, Archduchess of Austria-Este"
Q700152,Prince Laurent of Belgium,sibling,Q432537,Princess Delphine of Belgium
Q700152,Prince Laurent of Belgium,spouse,Q272191,Princess Claire of Belgium
Q704126,Benoît Lutgen,father,Q2187430,Guy Lutgen
Q745188,Marleen Vanderpoorten,father,Q13725231,Herman Vanderpoorten
Q772642,Michel Daerden,child,Q1471482,Frédéric Daerden
Q781578,Lieve Maes,father,Q1807181,Bob Maes
Q928374,Louis Tobback,child,Q960356,Bruno Tobback
Q950958,Charles Michel,father,Q469352,Louis Michel
Q950958,Charles Michel,partner,Q30058638,Amélie Derbaudrenghien
Q950958,Charles Michel,sibling,Q2218957,Mathieu Michel
Q964403,Daniel Ducarme,child,Q3022653,Denis Ducarme
