position,title
Q112573186,Flemish Minister of Agriculture
Q112594038,Flemish Minister of Culture
Q112601216,Flemish Minister of Education and Training
Q112596519,Flemish Minister of Energy
Q112610498,Flemish Minister for the Environment
Q112595112,Flemish Minister of Finance and Budget

