item,itemLabel,startDate,endDate,sourceDate,psid
Q469352,Louis Michel,1999-07-12,2004-07-18,,Q469352-2F963D4F-5294-41CA-A8A3-3616747D21EB
Q381218,Karel De Gucht,2004-07-18,2009-07-17,,Q381218-42661DA4-3639-4F32-BDBB-BEC0CE9F9E9C
Q12981,Yves Leterme,2009-07-17,2009-11-25,,Q12981-26DABB2A-9790-4403-BF84-37B7CBCB742F
Q2067763,Steven Vanackere,2009-11-25,2011-12-06,,Q2067763-38FF4E7F-894B-4BE4-8691-16BBFC81F3F6
Q978208,Didier Reynders,2011-12-06,2019-11-30,,Q978208-6078A820-EFE8-4416-83C2-7A40350C4FF0
Q3379933,Philippe Goffin,2019-11-30,2020-10-01,2022-04-22,Q3379933-91104780-7DEF-4EAB-80C3-57EE04DFED07
Q18434995,Sophie Wilmès,2020-10-01,2022-04-21,,Q18434995-ab1279c4-471e-7bd2-c99d-fe1d667dfc5d
Q476596,Alexander De Croo,2022-04-22,,2022-04-27,Q476596-25CEBADA-9955-47EE-9DED-F30649E3C40C
