item,itemLabel,startDate,endDate
Q2640708,François-Philippe de Haussy,1850,1869
Q927597,Eugène Prévinaire,1870,1877
Q4759801,André-Eugène Pirson,1877,1881
Q774560,Alexandre Jamar,1882,1888
Q3059689,Eugène Anspach,1888,1890
Q7926420,Victor Van Hoegaerden,1891,1905
Q7799889,Théophile de Lantsheere,1905,1918
Q6524933,Leon Van der Rest,1918,1923
Q5444515,Fernand Hautain,1923,1926
Q2193005,Louis Franck,1926,1937
Q2761681,Georges Janssen,1938,1941
Q2976292,Albert Goffin,1941,
Q14991,Georges Theunis,1941,1944
Q3300806,Maurice Frère,1944,1957
Q742865,Hubert Ansiaux,1957,1971
Q1898248,Robert Vandeputte,1971,1975
Q2556552,Cecil de Strycker,1975,1982
Q2241115,Jean Godeaux,1982,1989
Q2521512,Alfons Verplaetse,1989,1999
Q1774517,Guy Quaden,1999,2011
Q466176,Luc Coene,2011,2015
Q19334606,Jan Smets,2015,2019
Q64157205,Pierre Wunsch,2019,
