item,itemLabel,startDate,endDate,psid
Q14991,Georges Theunis,1941,1944,Q14991-A13393A0-0D2E-45CD-883C-7407EE5BF320
Q1774517,Guy Quaden,1999,2011,Q1774517-672BF6B3-4075-46AD-A42B-EE188F5DF78E
Q1898248,Robert Vandeputte,1971,1975,Q1898248-9D18700E-9BA3-4734-8553-35945CED92BB
Q19334606,Jan Smets,2015-04-11,2019-01-02,Q19334606-FEFF62DE-49CB-4C11-84E2-1DCDFC76B23F
Q2193005,Louis Franck,1926,1937,Q2193005-3AA5C005-2314-4A41-8F5B-243EADAC212D
Q2241115,Jean Godeaux,1982,1989,Q2241115-4FB284A5-C555-41C5-AE21-EE09D799D83C
Q2521512,Alfons Verplaetse,1989,1999,Q2521512-D78AACF5-2173-49DB-AB75-11099B210918
Q2556552,Cecil de Strycker,1975,1982,Q2556552-F459D342-5A88-41CC-B85D-76FBBD13BBF6
Q2640708,François-Philippe de Haussy,1850,1869,Q2640708-5C645E23-28B3-4D59-B789-0ED95E102FC2
Q2761681,Georges Janssen,1938,1941,Q2761681-68046932-58E5-4591-B4F2-8A5293902CCC
Q2976292,Albert Goffin,1941,1941,Q2976292-30FCE08E-0C61-4FA1-9866-651EBCE58A4C
Q3059689,Eugène Anspach,1888,1890,Q3059689-7C5ED736-7782-43EA-9C37-BF2D55E1E778
Q3300806,Maurice Frère,1944,1957,Q3300806-CA53E8BE-A215-45AE-BCC1-DAA901306393
Q466176,Luc Coene,2011,2015,Q466176-E6C4E039-D669-47A8-9965-4C0D19DB4C6C
Q4759801,André-Eugène Pirson,1877,1881,Q4759801-75297251-13F9-4FBB-A182-067485BC4A71
Q5444515,Fernand Hautain,1923,1926,Q5444515-A70527F9-5AD5-4BEB-B7A3-A58180EBC959
Q64157205,Pierre Wunsch,2019-01-02,,Q64157205-26a89e99-4b8c-9b67-aebf-f0720ee2d146
Q6524933,Leon Van der Rest,1918,1923,Q6524933-8A8893F0-32CE-4B58-9608-38C9FA8D2660
Q742865,Hubert Ansiaux,1957,1971,Q742865-3564F0F7-1BE6-4426-B47B-EE98CA6AD54A
Q774560,Alexandre Jamar,1882,1888,Q774560-1D8E3B96-2596-4A77-BB03-38FB260AEA40
Q7799889,Théophile de Lantsheere,1905,1918,Q7799889-732FBE37-E342-4981-BDDC-286BFB250FD1
Q7926420,Victor Van Hoegaerden,1891,1905,Q7926420-BF319727-E5EF-41AB-BE44-E4694211FFDE
Q927597,Eugène Prévinaire,1870,1877,Q927597-36F42778-A9EC-4AAA-AE47-1F1174988D77
